<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AUDUSD,20180409,13:00,0.76684,0.76845,0.76666,0.76796,6264530000
AUDUSD,20180409,14:00,0.76803,0.76963,0.76763,0.76918,6256310000
AUDUSD,20180409,15:00,0.7692,0.77086,0.76896,0.77067,4963670000
AUDUSD,20180409,16:00,0.77069,0.77106,0.77036,0.77056,4299100000
AUDUSD,20180409,17:00,0.77059,0.77108,0.77002,0.77031,3555510000
AUDUSD,20180409,18:00,0.77033,0.77044,0.77002,0.77038,4801210000
AUDUSD,20180409,19:00,0.7704,0.77042,0.76912,0.76947,4600730000
AUDUSD,20180409,20:00,0.76947,0.77009,0.7694,0.7694,2035580000
AUDUSD,20180409,21:00,0.76943,0.77014,0.76941,0.76987,1541580000
AUDUSD,20180409,22:00,0.76989,0.77017,0.76952,0.76957,1320210000
AUDUSD,20180409,23:00,0.76957,0.77003,0.76948,0.76987,1596910000
AUDUSD,20180410,0:0,0.76988,0.77011,0.76938,0.76948,2851680000
AUDUSD,20180410,10:00,0.76947,0.77149,0.76934,0.77146,5825120000
AUDUSD,20180410,20:00,0.77146,0.77382,0.77102,0.7735,8005140000
AUDUSD,20180410,3:00,0.7735,0.77354,0.77241,0.77305,4865530000
AUDUSD,20180410,4:00,0.77304,0.77345,0.7725,0.77338,3220830000
AUDUSD,20180410,5:00,0.77337,0.77337,0.77263,0.7731,3299360000
AUDUSD,20180410,6:00,0.77312,0.77387,0.77267,0.77362,5152140000
AUDUSD,20180410,7:00,0.7736,0.77361,0.77163,0.77172,5666800000
AUDUSD,20180410,8:00,0.77174,0.77302,0.7717,0.77288,5045330000
AUDUSD,20180410,9:00,0.77288,0.77289,0.77195,0.77229,4053290000
AUDUSD,20180410,10:00,0.7723,0.77337,0.77212,0.77307,3261220000
AUDUSD,20180410,11:00,0.77307,0.77425,0.77289,0.77368,5111510000
AUDUSD,20180410,12:00,0.77372,0.77398,0.77318,0.77333,5060160000
AUDUSD,20180410,13:00,0.77329,0.77487,0.77328,0.77462,5610880000
AUDUSD,20180410,14:00,0.77465,0.7764,0.77434,0.77522,6828690000
AUDUSD,20180410,15:00,0.77521,0.77615,0.77489,0.77611,6417410000
AUDUSD,20180410,16:00,0.77611,0.7763,0.77543,0.77548,6149870000
AUDUSD,20180410,17:00,0.77548,0.77658,0.77533,0.77624,5541650000
AUDUSD,20180410,18:00,0.77625,0.77675,0.77614,0.77659,4882050000
AUDUSD,20180410,19:00,0.77658,0.77674,0.77623,0.77634,4409760000
AUDUSD,20180410,20:00,0.77631,0.77641,0.77583,0.776,2157410000
AUDUSD,20180410,21:00,0.77584,0.7764,0.77582,0.77633,2575620000
AUDUSD,20180410,22:00,0.77636,0.77672,0.77631,0.77656,1629610000
AUDUSD,20180410,23:00,0.77656,0.77687,0.77626,0.77631,2203730000
AUDUSD,20180411,0:0,0.77632,0.77649,0.77574,0.77629,3633250000
AUDUSD,20180411,10:00,0.77627,0.7767,0.77558,0.77561,3581330000
AUDUSD,20180411,20:00,0.7756,0.77563,0.77473,0.77504,3444950000
AUDUSD,20180411,3:00,0.77504,0.77563,0.77504,0.77563,3320859998
AUDUSD,20180411,4:00,0.77564,0.77576,0.77481,0.775,2132560000
AUDUSD,20180411,5:00,0.775,0.7754,0.7748,0.7748,3037370000
AUDUSD,20180411,6:00,0.77482,0.77513,0.7744,0.77449,4234760000
AUDUSD,20180411,7:00,0.77449,0.77527,0.77397,0.77467,4809630000
AUDUSD,20180411,8:00,0.77469,0.77485,0.7743,0.77472,3259740000
AUDUSD,20180411,9:00,0.77472,0.77547,0.77452,0.77543,2689520000
AUDUSD,20180411,10:00,0.77543,0.77564,0.7748,0.775,4747020000
AUDUSD,20180411,11:00,0.77502,0.77526,0.77429,0.7748,5471910000
AUDUSD,20180411,12:00,0.77479,0.77541,0.77459,0.77479,6703190000
AUDUSD,20180411,13:00,0.77479,0.77543,0.77393,0.77535,4890920000
AUDUSD,20180411,14:00,0.77533,0.77726,0.77512,0.77707,5653490000
AUDUSD,20180411,15:00,0.77707,0.7772,0.77598,0.77641,5081190000
AUDUSD,20180411,16:00,0.77639,0.77685,0.77607,0.77612,4580750000
AUDUSD,20180411,17:00,0.77612,0.77636,0.77577,0.77587,4641320000
AUDUSD,20180411,18:00,0.7759,0.7762,0.77442,0.77571,6205890000
AUDUSD,20180411,19:00,0.77571,0.776,0.77514,0.77556,4402500000
AUDUSD,20180411,20:00,0.77558,0.77589,0.77501,0.77502,2041810000
AUDUSD,20180411,21:00,0.77505,0.77589,0.77505,0.77563,1387470000
AUDUSD,20180411,22:00,0.77561,0.77602,0.77561,0.77599,1418620000
AUDUSD,20180411,23:00,0.77598,0.7764,0.77589,0.77619,1244090000
AUDUSD,20180412,0:0,0.77618,0.77712,0.77597,0.77682,3233320000
AUDUSD,20180412,10:00,0.77681,0.77697,0.7757,0.77582,3122840000
AUDUSD,20180412,20:00,0.77582,0.776,0.775,0.77513,3114590000
AUDUSD,20180412,3:00,0.77512,0.77552,0.77487,0.77527,2728200000
AUDUSD,20180412,4:00,0.77524,0.77537,0.77448,0.77468,2653590000
AUDUSD,20180412,5:00,0.77468,0.77522,0.77447,0.77492,2174350000
AUDUSD,20180412,6:00,0.77491,0.77525,0.77478,0.77486,3853450000
AUDUSD,20180412,7:00,0.77486,0.77592,0.77477,0.77529,4672900000
AUDUSD,20180412,8:00,0.77529,0.776,0.77426,0.77426,3305200000
AUDUSD,20180412,9:00,0.77428,0.77472,0.77377,0.77472,4526440000
AUDUSD,20180412,10:00,0.77472,0.77556,0.77447,0.77542,4389880000
AUDUSD,20180412,11:00,0.77542,0.77598,0.77525,0.77528,4684920000
AUDUSD,20180412,12:00,0.77529,0.77559,0.77457,0.7748,5859750000
AUDUSD,20180412,13:00,0.7748,0.77533,0.77439,0.77464,7163190000
AUDUSD,20180412,14:00,0.77464,0.77588,0.77443,0.77582,5713310000
AUDUSD,20180412,15:00,0.77581,0.77595,0.77495,0.77559,4345740000
AUDUSD,20180412,16:00,0.77558,0.77648,0.77544,0.77638,3108340000
AUDUSD,20180412,17:00,0.77638,0.77638,0.77534,0.77555,3912500000
AUDUSD,20180412,18:00,0.77554,0.7759,0.77537,0.77556,2262710000
AUDUSD,20180412,19:00,0.77557,0.77579,0.77527,0.77535,1984860000
AUDUSD,20180412,20:00,0.77534,0.7757,0.77525,0.77536,1617640000
AUDUSD,20180412,21:00,0.77526,0.77587,0.77503,0.77573,1275910000
AUDUSD,20180412,22:00,0.77584,0.77596,0.7755,0.77558,1350500000
AUDUSD,20180412,23:00,0.77559,0.77586,0.77521,0.77575,1468680000
AUDUSD,20180413,0:0,0.77575,0.77664,0.77575,0.7762,2711620000
AUDUSD,20180413,10:00,0.77622,0.77724,0.77591,0.77629,3220930000
AUDUSD,20180413,20:00,0.77625,0.77725,0.77609,0.77725,2436300000
AUDUSD,20180413,3:00,0.77725,0.77773,0.77675,0.77721,2354520000
AUDUSD,20180413,4:00,0.77721,0.77728,0.7768,0.77717,1309330000
AUDUSD,20180413,5:00,0.77717,0.77785,0.77716,0.77771,1834340000
AUDUSD,20180413,6:00,0.77771,0.77951,0.77745,0.77909,5502490000
AUDUSD,20180413,7:00,0.77908,0.78024,0.7787,0.77991,4767390000
AUDUSD,20180413,8:00,0.77991,0.78033,0.77931,0.77942,4008920000
AUDUSD,20180413,9:00,0.77942,0.78009,0.77923,0.77996,2638130000
AUDUSD,20180413,10:00,0.77997,0.78096,0.77997,0.78022,3302470000
AUDUSD,20180413,11:00,0.78022,0.78076,0.77962,0.77962,3492740000
AUDUSD,20180413,12:00,0.77968,0.78002,0.77875,0.77884,3969250000
AUDUSD,20180413,13:00,0.77885,0.7792,0.77807,0.77827,4768650000
AUDUSD,20180413,14:00,0.77826,0.77871,0.77729,0.77733,5166330000
AUDUSD,20180413,15:00,0.77733,0.77748,0.7762,0.77666,4157140000
AUDUSD,20180413,16:00,0.77667,0.77689,0.77635,0.77666,3257170000
AUDUSD,20180413,17:00,0.77664,0.77685,0.77641,0.77678,3006560000
AUDUSD,20180413,18:00,0.77678,0.77678,0.77582,0.77612,2746090000
AUDUSD,20180413,19:00,0.7761,0.7769,0.77587,0.77679,4184760000
AUDUSD,20180413,20:00,0.77677,0.77677,0.77581,0.776,2675050000
AUDUSD,20180415,21:00,0.77688,0.77688,0.77619,0.77663,880010000
AUDUSD,20180415,22:00,0.77662,0.77783,0.77655,0.77774,1927060000
AUDUSD,20180415,23:00,0.77773,0.77773,0.77684,0.77722,1455530000
AUDUSD,20180416,0:0,0.77722,0.77795,0.77685,0.77758,2293680000
AUDUSD,20180416,10:00,0.77758,0.77828,0.7771,0.77716,2398720000
AUDUSD,20180416,20:00,0.77716,0.77792,0.77698,0.7773,1822850000
AUDUSD,20180416,3:00,0.77728,0.77781,0.77716,0.7775,1869340000
AUDUSD,20180416,4:00,0.7775,0.7775,0.77709,0.77719,1442230000
AUDUSD,20180416,5:00,0.77719,0.77722,0.77652,0.7767,1868700000
AUDUSD,20180416,6:00,0.77671,0.7775,0.77536,0.77541,4271150000
AUDUSD,20180416,7:00,0.7754,0.77753,0.77519,0.77743,4115130000
AUDUSD,20180416,8:00,0.77743,0.77793,0.77708,0.77724,2922400000
AUDUSD,20180416,9:00,0.77724,0.77775,0.77687,0.77733,3203090000
AUDUSD,20180416,10:00,0.77733,0.77749,0.77675,0.77698,2793570000
AUDUSD,20180416,11:00,0.77698,0.77724,0.77667,0.77677,2653170000
AUDUSD,20180416,12:00,0.77676,0.77686,0.77603,0.77672,4551460000
AUDUSD,20180416,13:00,0.77672,0.77776,0.77652,0.7775,4412930000
AUDUSD,20180416,14:00,0.77751,0.77804,0.77728,0.77761,4124290000
AUDUSD,20180416,15:00,0.77761,0.77771,0.77685,0.77767,3464680000
AUDUSD,20180416,16:00,0.77767,0.77812,0.77746,0.77795,2350560000
AUDUSD,20180416,17:00,0.77795,0.778,0.7775,0.7778,1781770000
AUDUSD,20180416,18:00,0.7778,0.77807,0.7777,0.77802,1351920000
AUDUSD,20180416,19:00,0.77802,0.77809,0.77765,0.77795,1803020000
AUDUSD,20180416,20:00,0.77796,0.7783,0.77775,0.77775,1660770000
AUDUSD,20180416,21:00,0.77783,0.77825,0.7777,0.77813,661990000
AUDUSD,20180416,22:00,0.77814,0.77842,0.77797,0.77808,940110000
AUDUSD,20180416,23:00,0.77806,0.77821,0.77718,0.77744,1391970000
AUDUSD,20180417,0:0,0.77744,0.77839,0.77733,0.77831,2497940000
AUDUSD,20180417,10:00,0.77832,0.7787,0.77718,0.77724,2843500000
AUDUSD,20180417,20:00,0.77723,0.7774,0.77679,0.77711,2735450000
AUDUSD,20180417,3:00,0.77711,0.77713,0.77602,0.77648,2749860000
AUDUSD,20180417,4:00,0.77649,0.77663,0.77621,0.77663,1481660000
AUDUSD,20180417,5:00,0.77664,0.777,0.77658,0.77695,2131960000
AUDUSD,20180417,6:00,0.77694,0.77844,0.77694,0.77842,4759070000
AUDUSD,20180417,7:00,0.77842,0.77909,0.7781,0.77834,4806960000
AUDUSD,20180417,8:00,0.77834,0.77848,0.77771,0.77788,4644780000
AUDUSD,20180417,9:00,0.77789,0.77851,0.77715,0.77748,4498460000
AUDUSD,20180417,10:00,0.77749,0.77812,0.77716,0.77717,4035130000
AUDUSD,20180417,11:00,0.77717,0.7775,0.77689,0.77714,3827200000
AUDUSD,20180417,12:00,0.77714,0.77725,0.77597,0.77612,5261980000
AUDUSD,20180417,13:00,0.77611,0.77727,0.77602,0.77667,4514510000
AUDUSD,20180417,14:00,0.77667,0.77755,0.77613,0.77702,4660120000
AUDUSD,20180417,15:00,0.77705,0.77737,0.77646,0.77679,4247490000
AUDUSD,20180417,16:00,0.77679,0.77724,0.77622,0.77712,4543950000
AUDUSD,20180417,17:00,0.7771,0.77758,0.77686,0.77696,3845240000
AUDUSD,20180417,18:00,0.77696,0.77757,0.77673,0.77679,3732280000
AUDUSD,20180417,19:00,0.77677,0.77717,0.77666,0.77689,3399230000
AUDUSD,20180417,20:00,0.77688,0.77719,0.77632,0.77635,1788980000
AUDUSD,20180417,21:00,0.77623,0.77737,0.7762,0.77689,1164710000
AUDUSD,20180417,22:00,0.77691,0.77727,0.77684,0.77696,761030000
AUDUSD,20180417,23:00,0.77696,0.77698,0.77658,0.77665,933510000
AUDUSD,20180418,0:0,0.77666,0.77705,0.77636,0.77645,2673070000
AUDUSD,20180418,10:00,0.77644,0.77666,0.7759,0.77626,3436440000
AUDUSD,20180418,20:00,0.77627,0.77668,0.77627,0.77665,2023910000
AUDUSD,20180418,3:00,0.77665,0.77698,0.77648,0.77691,1469230000
AUDUSD,20180418,4:00,0.77691,0.77693,0.77615,0.77642,1544820000
AUDUSD,20180418,5:00,0.77641,0.77712,0.77634,0.77695,1990730000
AUDUSD,20180418,6:00,0.77696,0.77709,0.7757,0.7758,4189870000
AUDUSD,20180418,7:00,0.77579,0.77584,0.7744,0.77534,4722450000
AUDUSD,20180418,8:00,0.77535,0.7758,0.77466,0.77481,4309320000
AUDUSD,20180418,9:00,0.77483,0.77575,0.77445,0.77504,3219770000
AUDUSD,20180418,10:00,0.77504,0.77564,0.77498,0.77559,2312150000
AUDUSD,20180418,11:00,0.77559,0.77623,0.7754,0.77589,2974600000
AUDUSD,20180418,12:00,0.77589,0.7773,0.77579,0.77718,3843480000
AUDUSD,20180418,13:00,0.77718,0.7784,0.77713,0.77774,5030390000
AUDUSD,20180418,14:00,0.77774,0.77974,0.77695,0.77916,6457690000
AUDUSD,20180418,15:00,0.77914,0.77917,0.77809,0.77831,4290720000
AUDUSD,20180418,16:00,0.77833,0.77863,0.77798,0.77852,3162970000
AUDUSD,20180418,17:00,0.77851,0.77851,0.77767,0.77798,2409870000
AUDUSD,20180418,18:00,0.77799,0.77853,0.77776,0.77847,2896160000
AUDUSD,20180418,19:00,0.77847,0.77856,0.77796,0.77828,3095040000
AUDUSD,20180418,20:00,0.77829,0.77848,0.77817,0.77825,1548750000
AUDUSD,20180418,21:00,0.77812,0.77849,0.77804,0.77835,1185280000
AUDUSD,20180418,22:00,0.77834,0.77926,0.77828,0.77873,1176970000
AUDUSD,20180418,23:00,0.77875,0.77944,0.77874,0.77874,1225070000
AUDUSD,20180419,0:0,0.77875,0.7794,0.77844,0.77867,2226130000
AUDUSD,20180419,10:00,0.77867,0.77991,0.77639,0.77664,5442660000
AUDUSD,20180419,20:00,0.77663,0.77834,0.77637,0.77807,4110500000
AUDUSD,20180419,3:00,0.77807,0.77982,0.77807,0.77959,4487450000
AUDUSD,20180419,4:00,0.77959,0.78092,0.77956,0.78057,4016170000
AUDUSD,20180419,5:00,0.78055,0.78124,0.78012,0.78024,4200990000
AUDUSD,20180419,6:00,0.78023,0.78073,0.77935,0.78001,5039790000
AUDUSD,20180419,7:00,0.78001,0.78079,0.77952,0.77966,4870600000
AUDUSD,20180419,8:00,0.77966,0.78001,0.77897,0.77958,4442050000
AUDUSD,20180419,9:00,0.77957,0.77978,0.77901,0.77977,4507140000
AUDUSD,20180419,10:00,0.77977,0.77986,0.7789,0.77946,4603690000
AUDUSD,20180419,11:00,0.77946,0.77947,0.77891,0.77922,4054770000
AUDUSD,20180419,12:00,0.77922,0.77944,0.77754,0.77804,6636930000
AUDUSD,20180419,13:00,0.77804,0.77842,0.77716,0.77759,6518620000
AUDUSD,20180419,14:00,0.77759,0.77828,0.77715,0.77729,5189530000
AUDUSD,20180419,15:00,0.77729,0.77735,0.77476,0.77502,5535920000
AUDUSD,20180419,16:00,0.77499,0.77502,0.77322,0.77373,4939090000
AUDUSD,20180419,17:00,0.77373,0.77376,0.77226,0.77284,5903810000
AUDUSD,20180419,18:00,0.77284,0.77286,0.77187,0.77237,4011050000
AUDUSD,20180419,19:00,0.77239,0.77338,0.77223,0.77304,3747090000
AUDUSD,20180419,20:00,0.77304,0.77343,0.77265,0.77282,2252790000
AUDUSD,20180419,21:00,0.77272,0.77312,0.77255,0.77275,1248610000
AUDUSD,20180419,22:00,0.77275,0.77287,0.7723,0.7726,1153620000
AUDUSD,20180419,23:00,0.77262,0.77284,0.77199,0.77199,1839140000
AUDUSD,20180420,0:0,0.77199,0.77263,0.77133,0.77244,3431730000
AUDUSD,20180420,10:00,0.77244,0.77244,0.7705,0.77165,3926090000
AUDUSD,20180420,20:00,0.77169,0.77205,0.77106,0.77125,3130410000
AUDUSD,20180420,3:00,0.77125,0.77152,0.77087,0.77147,2883040000
AUDUSD,20180420,4:00,0.77147,0.77188,0.77141,0.77161,2359620000
AUDUSD,20180420,5:00,0.77161,0.77163,0.7711,0.77142,2856450000
AUDUSD,20180420,6:00,0.77142,0.77158,0.77052,0.77123,4281140000
AUDUSD,20180420,7:00,0.77123,0.77166,0.76996,0.77034,4890650000
AUDUSD,20180420,8:00,0.77035,0.77094,0.77004,0.77037,3127580000
AUDUSD,20180420,9:00,0.77037,0.77056,0.76861,0.76917,3401350000
AUDUSD,20180420,10:00,0.76918,0.76965,0.76847,0.76958,3001390000
AUDUSD,20180420,11:00,0.76959,0.76993,0.76924,0.76966,2728480000
AUDUSD,20180420,12:00,0.76969,0.77018,0.76816,0.76818,4878360000
AUDUSD,20180420,13:00,0.76818,0.76846,0.76578,0.76585,5801760000
AUDUSD,20180420,14:00,0.76586,0.7674,0.76549,0.76736,6297650000
AUDUSD,20180420,15:00,0.76738,0.7678,0.76687,0.76694,7456520000
AUDUSD,20180420,16:00,0.76695,0.76735,0.76627,0.76717,7086150000
AUDUSD,20180420,17:00,0.76718,0.76762,0.76675,0.76705,4293470000
AUDUSD,20180420,18:00,0.76705,0.76735,0.76673,0.76675,2898380000
AUDUSD,20180420,19:00,0.76673,0.76696,0.7663,0.76668,3404410000
AUDUSD,20180420,20:00,0.76669,0.76715,0.76649,0.76688,2197010000
AUDUSD,20180422,21:00,0.76699,0.7674,0.7668,0.76704,627180000
AUDUSD,20180422,22:00,0.76704,0.76732,0.76622,0.76688,2998590000
AUDUSD,20180422,23:00,0.76687,0.76695,0.76582,0.76586,1971430000
AUDUSD,20180423,0:0,0.76588,0.76708,0.76585,0.76664,2998120000
AUDUSD,20180423,10:00,0.76664,0.76741,0.76626,0.7674,4104360000
AUDUSD,20180423,20:00,0.76738,0.76773,0.76687,0.76773,3138660000
AUDUSD,20180423,3:00,0.76773,0.76792,0.76745,0.76758,2676340000
AUDUSD,20180423,4:00,0.76758,0.76809,0.76757,0.76798,1927910000
AUDUSD,20180423,5:00,0.76799,0.76824,0.76713,0.7673,3174540000
AUDUSD,20180423,6:00,0.7673,0.76761,0.76689,0.76699,3527320000
AUDUSD,20180423,7:00,0.76697,0.7674,0.76475,0.76557,6786430000
AUDUSD,20180423,8:00,0.76556,0.76571,0.76458,0.76459,5339700000
AUDUSD,20180423,9:00,0.7646,0.76462,0.76342,0.76358,4414920000
AUDUSD,20180423,10:00,0.76356,0.76439,0.76334,0.76436,2775250000
AUDUSD,20180423,11:00,0.76437,0.76465,0.76402,0.76463,2792950000
AUDUSD,20180423,12:00,0.76462,0.76477,0.76344,0.76368,4852230000
AUDUSD,20180423,13:00,0.76368,0.76396,0.76202,0.76223,6048990000
AUDUSD,20180423,14:00,0.76222,0.76255,0.76153,0.76173,5331370000
AUDUSD,20180423,15:00,0.76175,0.7623,0.7609,0.76121,6149270000
AUDUSD,20180423,16:00,0.76123,0.76163,0.76095,0.76113,3501230000
AUDUSD,20180423,17:00,0.76112,0.76112,0.76068,0.76072,2348700000
AUDUSD,20180423,18:00,0.76072,0.76105,0.76015,0.76019,2404690000
AUDUSD,20180423,19:00,0.76017,0.76073,0.75994,0.76038,2802700000
AUDUSD,20180423,20:00,0.7604,0.76058,0.76017,0.7604,1650190000
AUDUSD,20180423,21:00,0.7604,0.76085,0.76032,0.76047,1366780000
AUDUSD,20180423,22:00,0.76047,0.76067,0.76021,0.76055,1349320000
AUDUSD,20180423,23:00,0.76055,0.7606,0.76012,0.76017,1436290000
AUDUSD,20180424,0:0,0.76018,0.76035,0.75973,0.75982,3853840000
AUDUSD,20180424,10:00,0.7598,0.76018,0.75781,0.76007,7634610000
AUDUSD,20180424,20:00,0.76006,0.76134,0.7597,0.76083,5053600000
AUDUSD,20180424,3:00,0.76084,0.76135,0.76025,0.76084,2973060000
AUDUSD,20180424,4:00,0.76084,0.76097,0.76016,0.76035,2438890000
AUDUSD,20180424,5:00,0.76035,0.76118,0.7603,0.76081,2932390000
AUDUSD,20180424,6:00,0.76081,0.76121,0.75972,0.75974,4848810000
AUDUSD,20180424,7:00,0.75973,0.76057,0.7593,0.76012,5643500000
AUDUSD,20180424,8:00,0.76013,0.76141,0.75994,0.7614,4621470000
AUDUSD,20180424,9:00,0.76141,0.76152,0.7604,0.76061,3763160000
AUDUSD,20180424,10:00,0.7606,0.76164,0.76025,0.76038,4275620000
AUDUSD,20180424,11:00,0.76039,0.76206,0.76027,0.76195,3516990000
AUDUSD,20180424,12:00,0.76194,0.76206,0.75981,0.76051,5000860000
AUDUSD,20180424,13:00,0.7605,0.76158,0.76013,0.76111,7633670000
AUDUSD,20180424,14:00,0.76111,0.76127,0.75928,0.75931,7230950000
AUDUSD,20180424,15:00,0.75932,0.76035,0.75907,0.75978,6738170000
AUDUSD,20180424,16:00,0.75978,0.76056,0.7596,0.76039,6634520000
AUDUSD,20180424,17:00,0.76039,0.76049,0.7596,0.75995,5620190000
AUDUSD,20180424,18:00,0.75994,0.76018,0.75964,0.75977,4557840000
AUDUSD,20180424,19:00,0.75979,0.76088,0.75968,0.76056,3714480000
AUDUSD,20180424,20:00,0.76057,0.76058,0.76018,0.76034,1370080000
AUDUSD,20180424,21:00,0.76029,0.76041,0.76006,0.76032,968090000
AUDUSD,20180424,22:00,0.76032,0.76032,0.76009,0.76018,943660000
AUDUSD,20180424,23:00,0.76018,0.76058,0.76014,0.76055,1134600000
AUDUSD,20180425,0:0,0.76055,0.76055,0.75934,0.75982,3060510000
AUDUSD,20180425,10:00,0.75982,0.76007,0.7583,0.75831,4102070000
AUDUSD,20180425,20:00,0.75831,0.75869,0.75811,0.75843,3313920000
AUDUSD,20180425,3:00,0.75843,0.75902,0.7584,0.75844,2412660000
AUDUSD,20180425,4:00,0.75844,0.75853,0.75727,0.75739,2769980000
AUDUSD,20180425,5:00,0.75739,0.75782,0.75709,0.75754,3921510000
AUDUSD,20180425,6:00,0.75755,0.75763,0.7565,0.75685,5094740000
AUDUSD,20180425,7:00,0.75684,0.75763,0.75626,0.75639,4932120000
AUDUSD,20180425,8:00,0.75638,0.75783,0.75624,0.75765,4336470000
AUDUSD,20180425,9:00,0.75764,0.75866,0.75753,0.75839,3228180000
AUDUSD,20180425,10:00,0.75839,0.75861,0.75739,0.75768,4577160000
AUDUSD,20180425,11:00,0.75767,0.75799,0.75562,0.75591,5870420000
AUDUSD,20180425,12:00,0.75591,0.75663,0.75571,0.75642,5370030000
AUDUSD,20180425,13:00,0.75642,0.75677,0.75567,0.7562,7073010000
AUDUSD,20180425,14:00,0.75618,0.75639,0.75518,0.75604,7891310000
AUDUSD,20180425,15:00,0.75603,0.75662,0.75564,0.75577,6652100000
AUDUSD,20180425,16:00,0.75577,0.75659,0.75555,0.75638,6113120000
AUDUSD,20180425,17:00,0.75638,0.75712,0.75591,0.75639,5167720000
AUDUSD,20180425,18:00,0.75639,0.75674,0.7558,0.75641,3588920000
AUDUSD,20180425,19:00,0.75641,0.75717,0.75632,0.75648,3921920000
AUDUSD,20180425,20:00,0.75646,0.75675,0.75625,0.75639,2346200000
AUDUSD,20180425,21:00,0.7564,0.75685,0.75624,0.75666,1507260000
AUDUSD,20180425,22:00,0.75666,0.75684,0.75616,0.75677,1131110000
AUDUSD,20180425,23:00,0.75678,0.75734,0.75667,0.75684,1701180000
AUDUSD,20180426,0:0,0.75684,0.75783,0.75631,0.75708,4566940000
AUDUSD,20180426,10:00,0.75707,0.75794,0.75667,0.75773,5203500000
AUDUSD,20180426,20:00,0.75776,0.75792,0.75675,0.75679,2986130000
AUDUSD,20180426,3:00,0.75679,0.75786,0.75677,0.75752,2775110000
AUDUSD,20180426,4:00,0.75752,0.75802,0.75705,0.75706,2705010000
AUDUSD,20180426,5:00,0.75707,0.7576,0.75706,0.75743,2591320000
AUDUSD,20180426,6:00,0.75743,0.75771,0.75678,0.7573,5808370000
AUDUSD,20180426,7:00,0.7573,0.75768,0.75563,0.75608,7571370000
AUDUSD,20180426,8:00,0.75608,0.75682,0.75562,0.75618,5607290000
AUDUSD,20180426,9:00,0.75618,0.75751,0.75575,0.75682,5335840000
AUDUSD,20180426,10:00,0.75683,0.75826,0.75651,0.75806,4221560000
AUDUSD,20180426,11:00,0.75806,0.7583,0.75677,0.75687,5371510000
AUDUSD,20180426,12:00,0.75687,0.7582,0.75619,0.75779,12570330000
AUDUSD,20180426,13:00,0.75778,0.75886,0.75712,0.75737,9840640000
AUDUSD,20180426,14:00,0.75737,0.75739,0.75537,0.75543,10113480000
*,20180426,15:00,0.75542,0.75613,0.75466,0.75587,7261730000
AUDUSD,20180426,16:00,0.75588,0.75665,0.7557,0.75619,5867440000
AUDUSD,20180426,17:00,0.75619,0.75659,0.75569,0.75575,3819510000
AUDUSD,20180426,18:00,0.75574,0.75588,0.75516,0.75516,3527900000
AUDUSD,20180426,19:00,0.75516,0.75533,0.7547,0.75492,2955240000
AUDUSD,20180426,20:00,0.75491,0.75534,0.75478,0.75533,2039760000
AUDUSD,20180426,21:00,0.75533,0.7557,0.75507,0.75536,1338940000
AUDUSD,20180426,22:00,0.75536,0.75584,0.75525,0.75544,1046760000
AUDUSD,20180426,23:00,0.75541,0.75569,0.75532,0.75535,982620000
AUDUSD,20180427,0:0,0.75535,0.75562,0.75463,0.75552,3160700000
AUDUSD,20180427,10:00,0.75552,0.75552,0.75382,0.75499,4556180000
AUDUSD,20180427,20:00,0.755,0.75575,0.75436,0.75575,2827280000
AUDUSD,20180427,3:00,0.75575,0.75589,0.75499,0.7554,2160320000
AUDUSD,20180427,4:00,0.75538,0.75554,0.75507,0.75509,2025330000
AUDUSD,20180427,5:00,0.7551,0.7551,0.75415,0.75435,3032710000
AUDUSD,20180427,6:00,0.75435,0.75502,0.75401,0.75452,5206140000
AUDUSD,20180427,7:00,0.75454,0.75464,0.75317,0.75438,5348560000
AUDUSD,20180427,8:00,0.75439,0.75493,0.75392,0.75471,5921400000
AUDUSD,20180427,9:00,0.7547,0.75589,0.75465,0.75552,4672580000
AUDUSD,20180427,10:00,0.75552,0.75622,0.75509,0.75554,4086660000
AUDUSD,20180427,11:00,0.75553,0.75593,0.7551,0.75524,3242320000
AUDUSD,20180427,12:00,0.75524,0.75635,0.75375,0.756,8805070000
AUDUSD,20180427,13:00,0.75601,0.75663,0.75555,0.75588,7533040000
AUDUSD,20180427,14:00,0.7559,0.75691,0.75506,0.75675,7463710000
AUDUSD,20180427,15:00,0.75676,0.75726,0.75629,0.75646,6355640000
AUDUSD,20180427,16:00,0.75648,0.75718,0.7563,0.75677,5732400000
AUDUSD,20180427,17:00,0.75677,0.75702,0.7564,0.75701,3670100000
AUDUSD,20180427,18:00,0.75701,0.75815,0.75688,0.7581,3649790000
AUDUSD,20180427,19:00,0.75808,0.75835,0.7579,0.75796,4547060000
AUDUSD,20180427,20:00,0.75795,0.75818,0.75764,0.75809,2080760000
AUDUSD,20180429,21:00,0.75751,0.75793,0.75751,0.75765,858290000
AUDUSD,20180429,22:00,0.75763,0.75802,0.7575,0.75751,1633420000
AUDUSD,20180429,23:00,0.75752,0.75775,0.75709,0.75726,1091950000
AUDUSD,20180430,0:0,0.75728,0.75812,0.75712,0.75759,2492130000
AUDUSD,20180430,10:00,0.75759,0.75818,0.75688,0.75745,3595540000
